text,label
I feel that any way you can make yourself believe in wellness works and that some things do help.,2
I wish they had given hand outs because my own brain is distracted.,1
"I also have NSCLC and have been treated with Carboplatin, Taxol and Avastin.",0
"She was nana how are you feeling, I said I'm Ok, I'm coming over.",0
Always tell your oncologist about any side effects you are having during chemo.,0
"I get these random emails from people, and they are similar spam.",0
love to hear this kind of news congratualtions!,1
Any information anyone has would be greatly appreciated.,0
It truly makes sense & is worth the read.,0
I hope she can figure out how she wants go proceed.,0
"I had a lower left lobectomy a year ago and had no further treatment, since the lymph nodes were not involved.",0
companies have to stop this pre-exhisting condition crapola.,0
There is so much that can be done now.,0
You might want to post this on the Inspire Web site in the Lung Cancer section also.,0
"Well, he only has two more chemotherapy treatments with the carboplatin and taxol.",0
I left without mine because I didn't think I needed it.,0
It's amazing how lonely it is at this hour of the day.,1
"It went into my whole central nervous system and I was in severe pain.It affected my joints, musels, bones, you name it.",1
You were very lucky to catch it early.,2
"""Mom,"" he said, ""I am so glad that you are better, now.""",0
I'm packing today and as prepared as one can be.,0
Only one site could give me an appt.,0
"One hour surgery, one hour recovery, then home!",0
Almost like you cant stand the smell of your own house.,1
I sincerely appreciate your adivce ARobben and I wish you all the best in your recovery!,0
I also had cells floating behind my tonsils.,0
"I don't know if its just me or does everyone feel the frustration, sadness, confusion, feeling like they should know more, etc?",1
I'm out of options and I need a clinical trial.,1
My husband was just diagnosed with Stage 4 NSC undifferentiated carcinoma of the lung.,1
"I will be starting carboplatin & Taxol soon and am hearing it may cause nerve damage, loss of hearing and eyesight.",1
The American Cancer Society gives you one for free.,0
I'm bringing my world famous chocolate zucchini cake.,0
She was 69 years old at the time.,0
"Your right about doing your part in the hospital, wow what a difference it made to speak up, on his behalf.",0
Congrats Mama G on your completion of rads!,2
"Do what you need to do to feel at ease, don't worry about what others think.",2
My caretakers told me that I was hallucinating.,1
It's possible he was treated with radiation therapy.,0
"I hate this pain so much, and I hate being kicked to the ground all over again!",1
Happy Birthday sweet pea from your Aunt  :-),0
If they are not dying they are abandoning me it seems at times.,1
When she told me this I fell to the floor screaming and crying.,1
She had it done and is very happy with the results.,0
There are several diseases that can cause lung nodules.,0
They removed 4 lymph nodes and all were negative.,0
"He is losing more weight, looking so tired, and I am so worried for him.",1
It is very hard to let go of a loved one.,1
Please post any questions you may have and we will try to answer them to the best of our ability.,2
"If I do not hear from you, have a fantastic holiday with your husband and family, You will do well, and keep that positive attitude!",2
Take a breath and help your Dad take the first step.,2
The PET/CAT scan (my hospital offered a combo scan thing) took at least 90 minutes.,0
The towel kept me cool for the whole hour I was out.,0
The severe muscle/bone pain left by Friday evening.,0
"Gosh, I'm so sorry to hear about your father.",2
Thhey had me talk to a surgeon and he said it was too close to the vena cava.,0
You did the right thing to state your feelings and needs clearly and matter of factly.,2
He is getting Iressa through the Veterans Hospital in San Francisco (he was in the service).,0
A rather neutral comment that would educate would be.,0
"You look beautiful and your hair looks good, too.",2
"To me, every day after DX, we are a survivor.",0
Anyone play words with friends on this site?,0
I will keep you in my prayers and send positive thoughts your way.,2
I have Emphysema and now cancer in my left lung.,1
She lives in UK and I just came back from seeing her.,0
Thinking of yu and crossing everyhting etc as suggested.,2
He is getting weaker by the day and packing up his apartment (as small as it may be) has become a challenging feat.,1
"May your day be filled with love, laughter and",2
I can't seem to wear anything in my bra for any period of time.,1
I think those are the ones that bite though.,1
Wow thought this looked like a good place to get first hand experiences but guess I was wrong.,0
"I have a peacefulness in me from living for ME now, and not giving 2 cents what other people think of me.",0
I have a lot burning feeling and belching.,1
I am going through a really rough time right now and can identify easily.,1
"I too had Taxol and Carbo, and the side effects for me were absolutely terrible.",1
"For him, a round is a five hour infusion of two cancer drugs usually carboplatin and taxol, of late.",0
There are many people here to support you.,2
The fluid contained malignant cells and the cancer was determined to have spread to the lining of her lung.,0
Try to focus on one tasks and you will be fine.,2
i just feel like i am watching him die and i cant do anything to help him.,1
You also get free make up and stuff and its a great way to socialize with others traveling the same road as you.,0
I know that I was told after my bilateral that the one thing I needed to continue to do is my monthly breast check.,0
